total_net_assets,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,morningstar_return_rating,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_score
5376712192.0,262.0,455.0,1014.0,5.0,0.244,0.275,0.1714,28.78,72.0,28.78
1095473152.0,387.0,686.0,1537.0,5.0,0.083,0.1172,0.0831,25.65,68.0,25.65
1095473152.0,477.0,830.0,1826.0,5.0,0.079,0.1134,0.0799,25.65,68.0,25.65
1095473152.0,355.0,623.0,1389.0,4.0,0.0835,0.1175,0.0833,25.65,68.0,25.65
19193324.0,748.0,1336.0,2932.0,1.0,0.0049,0.0644,0.0665,24.58,5.0,24.58
1415116544.0,976.0,1294.0,2191.0,3.0,0.0755,0.0755,0.0554,23.92,75.0,23.92
19010281472.0,456.0,787.0,1724.0,2.0,0.0857,0.077,0.0708,23.8,88.0,23.8
32209674240.0,462.0,797.0,1746.0,3.0,0.0987,0.0917,0.082,23.45,69.0,23.45
88152842240.0,362.0,628.0,1386.0,1.0,0.1569,0.1671,0.1392,22.86,86.0,22.86
88152842240.0,157.0,274.0,616.0,2.0,0.1645,0.1749,0.1448,22.86,86.0,22.86
37326942208.0,468.0,808.0,1768.0,4.0,0.1091,0.1074,0.0912,23.55,80.0,23.55
88152842240.0,456.0,787.0,1724.0,2.0,0.1534,0.1636,0.1348,22.86,86.0,22.86
88152842240.0,456.0,787.0,1724.0,2.0,0.1534,0.1636,0.1349,22.86,86.0,22.86
88152842240.0,315.0,547.0,1213.0,2.0,0.1586,0.1688,0.1399,22.86,86.0,22.86
88152842240.0,221.0,384.0,859.0,2.0,0.1621,0.1724,0.1434,22.86,86.0,22.86
88152842240.0,125.0,219.0,493.0,2.0,0.1656,0.1759,0.1468,22.86,86.0,22.86
88152842240.0,109.0,191.0,431.0,2.0,0.1661,0.1765,0.1474,22.86,86.0,22.86
32130744320.0,474.0,818.0,1791.0,4.0,0.1262,0.1255,0.0999,23.56,81.0,23.56
195348944.0,950.0,1242.0,2071.0,3.0,0.1566,0.1314,0.1334,27.05,51.0,27.05
63535976.0,880.0,1123.0,1815.0,3.0,0.0508,0.0726,0.0608,22.71,38.0,22.71
2544787712.0,968.0,1272.0,2133.0,3.0,0.2552,0.2971,0.188,21.58,61.0,21.58
22250377216.0,480.0,829.0,1813.0,4.0,0.1369,0.1362,0.1054,23.56,81.0,23.56
19231168512.0,480.0,829.0,1813.0,4.0,0.1389,0.1382,0.1064,23.51,78.0,23.51
5927616000.0,452.0,782.0,1713.0,2.0,0.0816,0.0694,0.0643,23.86,90.0,23.86
28477837312.0,477.0,824.0,1802.0,4.0,0.1344,0.1332,0.1038,23.59,83.0,23.59
922897216.0,989.0,1301.0,2186.0,2.0,0.0641,0.0786,0.0592,23.9,62.0,23.9
922897216.0,669.0,1159.0,2510.0,1.0,0.0774,0.0834,0.0575,23.9,62.0,23.9
922897216.0,356.0,633.0,1424.0,2.0,0.0884,0.0947,0.0691,23.9,62.0,23.9
922897216.0,361.0,638.0,1428.0,2.0,0.0879,0.0941,0.0681,23.9,62.0,23.9
922897216.0,434.0,766.0,1705.0,2.0,0.0858,0.0919,0.0664,23.9,62.0,23.9
922897216.0,511.0,897.0,1979.0,1.0,0.0832,0.0893,0.0637,23.9,62.0,23.9
207185000000.0,337.0,585.0,1294.0,3.0,0.1116,0.104,0.0993,23.46,63.0,23.46
11515719680.0,480.0,829.0,1813.0,4.0,0.139,0.1383,0.1063,23.5,77.0,23.5
5209183232.0,148.0,258.0,579.0,4.0,0.1244,0.1207,0.0962,23.17,53.0,23.17
78484200.0,635.0,1091.0,2357.0,2.0,0.195,0.1991,0.125,22.29,78.0,22.29
19010281472.0,446.0,771.0,1691.0,2.0,0.086,0.0774,0.0714,23.8,88.0,23.8
32209674240.0,452.0,782.0,1713.0,3.0,0.0986,0.092,0.0826,23.45,69.0,23.45
32209674240.0,359.0,622.0,1375.0,3.0,0.1019,0.0954,0.0866,23.45,69.0,23.45
37326942208.0,365.0,633.0,1398.0,3.0,0.1127,0.1111,0.0957,23.55,80.0,23.55
32130744320.0,372.0,644.0,1420.0,4.0,0.1298,0.1291,0.1044,23.56,81.0,23.56
19010281472.0,353.0,612.0,1352.0,2.0,0.0892,0.0805,0.0752,23.8,88.0,23.8
5927616000.0,353.0,612.0,1352.0,1.0,0.085,0.0728,0.0688,23.86,90.0,23.86
28477837312.0,375.0,649.0,1432.0,4.0,0.1382,0.137,0.1085,23.59,83.0,23.59
11515719680.0,378.0,654.0,1443.0,4.0,0.1428,0.142,0.1112,23.5,77.0,23.5
37326942208.0,459.0,792.0,1735.0,4.0,0.1094,0.1076,0.0918,23.55,80.0,23.55
32130744320.0,465.0,803.0,1757.0,4.0,0.1265,0.1257,0.1005,23.56,81.0,23.56
1489479936.0,560.0,964.0,1897.0,3.0,0.1196,0.1225,0.0906,23.15,46.0,23.15
19231168512.0,378.0,654.0,1443.0,4.0,0.1425,0.1419,0.111,23.51,78.0,23.51
22250377216.0,378.0,654.0,1443.0,4.0,0.1405,0.1401,0.1101,23.56,81.0,23.56
22250377216.0,471.0,813.0,1779.0,4.0,0.1372,0.1365,0.1061,23.56,81.0,23.56
19231168512.0,471.0,813.0,1779.0,4.0,0.1392,0.1385,0.107,23.51,78.0,23.51
5927616000.0,446.0,771.0,1691.0,2.0,0.0816,0.0696,0.0649,23.86,90.0,23.86
28477837312.0,468.0,808.0,1768.0,4.0,0.1347,0.1335,0.1045,23.59,83.0,23.59
1087556352.0,960.0,1258.0,2105.0,1.0,0.0499,0.059,0.0512,24.19,81.0,24.19
1087556352.0,639.0,1115.0,2431.0,1.0,0.0626,0.0636,0.0495,24.19,81.0,24.19
1087556352.0,334.0,596.0,1343.0,1.0,0.0732,0.0738,0.0604,24.19,81.0,24.19
1087556352.0,340.0,601.0,1349.0,1.0,0.0724,0.0732,0.0594,24.19,81.0,24.19
1087556352.0,412.0,729.0,1627.0,1.0,0.0703,0.0711,0.0577,24.19,81.0,24.19
1087556352.0,490.0,861.0,1903.0,1.0,0.0676,0.0686,0.0551,24.19,81.0,24.19
11515719680.0,474.0,818.0,1791.0,4.0,0.1393,0.1384,0.1068,23.5,77.0,23.5
66492240.0,2234.0,4132.0,7973.0,1.0,0.0584,0.0939,0.0885,27.05,33.0,27.05
19010281472.0,306.0,531.0,1178.0,3.0,0.0908,0.0822,0.0757,23.8,88.0,23.8
32209674240.0,312.0,542.0,1201.0,4.0,0.1035,0.0969,0.087,23.45,69.0,23.45
108600000000.0,347.0,601.0,1329.0,2.0,0.0793,0.0659,0.0649,23.74,56.0,23.74
524697152.0,451.0,796.0,1770.0,2.0,0.1032,0.1177,0.1046,24.14,92.0,24.14
37326942208.0,318.0,552.0,1225.0,4.0,0.1143,0.1126,0.0963,23.55,80.0,23.55
524697152.0,248.0,441.0,1001.0,3.0,0.1096,0.1241,0.1112,24.14,92.0,24.14
32130744320.0,325.0,563.0,1248.0,5.0,0.1315,0.1308,0.105,23.56,81.0,23.56
195348944.0,650.0,1116.0,2405.0,2.0,0.1701,0.1358,0.1314,27.05,51.0,27.05
2544787712.0,668.0,1145.0,2464.0,3.0,0.2696,0.3021,0.1859,21.58,61.0,21.58
22250377216.0,331.0,574.0,1271.0,5.0,0.1422,0.1418,0.1105,23.56,81.0,23.56
19231168512.0,331.0,574.0,1271.0,5.0,0.1444,0.1435,0.1115,23.51,78.0,23.51
5927616000.0,303.0,525.0,1166.0,2.0,0.0866,0.0745,0.0693,23.86,90.0,23.86
12462854.0,464.0,825.0,1840.0,1.0,0.0709,0.1475,0.1007,20.89,15.0,20.89
28477837312.0,328.0,569.0,1259.0,5.0,0.1398,0.1388,0.109,23.59,83.0,23.59
5716857344.0,187.0,327.0,736.0,3.0,0.1769,0.1583,0.1435,23.18,81.0,23.18
27960584.0,500.0,895.0,2003.0,3.0,0.1648,0.1586,0.091,23.58,33.0,23.58
11515719680.0,334.0,579.0,1283.0,4.0,0.1444,0.1436,0.1114,23.5,77.0,23.5
524697152.0,554.0,960.0,2097.0,2.0,0.0984,0.1128,0.0998,24.14,92.0,24.14
66492240.0,347.0,622.0,1407.0,1.0,0.0588,0.094,0.0886,27.05,33.0,27.05
212658432.0,613.0,1066.0,2323.0,2.0,0.0937,0.1034,0.1016,23.17,38.0,23.17
4780421632.0,545.0,939.0,2041.0,3.0,0.1476,0.1541,0.1321,21.76,34.0,21.76
19010281472.0,211.0,368.0,822.0,3.0,0.0943,0.0855,0.0791,23.8,88.0,23.8
32209674240.0,218.0,379.0,847.0,4.0,0.107,0.1002,0.0905,23.45,69.0,23.45
2746521088.0,403.0,697.0,1534.0,3.0,0.1312,0.1243,0.1056,23.28,41.0,23.28
2746521088.0,246.0,428.0,954.0,3.0,0.1369,0.1298,0.1105,23.28,41.0,23.28
37326942208.0,224.0,390.0,871.0,4.0,0.1176,0.116,0.0997,23.55,80.0,23.55
32130744320.0,230.0,401.0,894.0,5.0,0.1348,0.1342,0.1084,23.56,81.0,23.56
28477837312.0,233.0,406.0,906.0,5.0,0.1433,0.1422,0.1125,23.59,83.0,23.59
22250377216.0,237.0,411.0,918.0,5.0,0.1458,0.1451,0.114,23.56,81.0,23.56
78160584.0,900.0,1709.0,3822.0,3.0,0.1094,0.1284,0.0954,25.72,76.0,25.72
19231168512.0,237.0,411.0,918.0,5.0,0.1477,0.1471,0.1149,23.51,78.0,23.51
11515719680.0,237.0,411.0,918.0,5.0,0.1478,0.1471,0.1148,23.5,77.0,23.5
307710368.0,596.0,1030.0,2238.0,3.0,0.1877,0.193,0.1515,20.84,37.0,20.84
78160584.0,907.0,1625.0,3530.0,2.0,0.0984,0.1164,0.0841,25.72,76.0,25.72
78160584.0,383.0,675.0,1508.0,2.0,0.1096,0.1276,0.095,25.72,76.0,25.72
389062976.0,1005.0,1333.0,2256.0,2.0,0.0638,0.0859,0.0637,23.93,63.0,23.93
967702016.0,369.0,639.0,1409.0,3.0,0.1117,0.0635,0.0927,16.07,55.0,16.07
967702016.0,306.0,532.0,1178.0,3.0,0.1139,0.0657,0.095,16.07,55.0,16.07
1534942208.0,309.0,536.0,1190.0,3.0,0.127,0.1546,0.1194,28.71,70.0,28.71
19010281472.0,116.0,202.0,456.0,4.0,0.0974,0.0887,0.0823,23.8,88.0,23.8
32209674240.0,122.0,213.0,480.0,4.0,0.1102,0.1035,0.0937,23.45,69.0,23.45
196361000000.0,403.0,697.0,1534.0,3.0,0.1286,0.1358,0.0752,24.1,88.0,24.1
37326942208.0,128.0,224.0,505.0,5.0,0.1212,0.1194,0.1031,23.55,80.0,23.55
2327084288.0,290.0,504.0,1120.0,4.0,0.148,0.1548,0.0433,26.99,74.0,26.99
32130744320.0,135.0,235.0,530.0,5.0,0.1381,0.1376,0.1117,23.56,81.0,23.56
1372869504.0,411.0,735.0,1651.0,3.0,0.0903,0.1139,0.0362,27.51,83.0,27.51
28477837312.0,138.0,241.0,542.0,5.0,0.1466,0.1455,0.1158,23.59,83.0,23.59
2890946304.0,697.0,1201.0,2587.0,3.0,0.1465,0.2098,0.1353,30.2,94.0,30.2
22250377216.0,141.0,246.0,555.0,5.0,0.1492,0.1485,0.1173,23.56,81.0,23.56
2063314432.0,390.0,676.0,1489.0,2.0,0.091,0.0632,0.0859,15.76,44.0,15.76
18988304384.0,176.0,307.0,689.0,3.0,0.1157,0.1244,0.1076,25.73,93.0,25.73
19231168512.0,141.0,246.0,555.0,5.0,0.1511,0.1505,0.1183,23.51,78.0,23.51
5927616000.0,113.0,197.0,443.0,4.0,0.0931,0.0809,0.0757,23.86,90.0,23.86
11515719680.0,141.0,246.0,555.0,5.0,0.1513,0.1506,0.1182,23.5,77.0,23.5
89977416.0,578.0,992.0,2150.0,4.0,0.1008,0.0987,0.0778,22.54,33.0,22.54
389062976.0,686.0,1191.0,2579.0,1.0,0.077,0.0907,0.0621,23.93,63.0,23.93
389062976.0,371.0,664.0,1497.0,2.0,0.0886,0.1023,0.0738,23.93,63.0,23.93
389062976.0,379.0,671.0,1504.0,2.0,0.088,0.1016,0.0726,23.93,63.0,23.93
389062976.0,449.0,796.0,1777.0,2.0,0.0861,0.0997,0.0712,23.93,63.0,23.93
389062976.0,526.0,927.0,2049.0,2.0,0.0834,0.097,0.0684,23.93,63.0,23.93
1372869504.0,1079.0,1465.0,2544.0,2.0,0.0646,0.0962,0.0267,27.51,83.0,27.51
1372869504.0,762.0,1326.0,2861.0,2.0,0.0777,0.1009,0.025,27.51,83.0,27.51
572481984.0,783.0,1376.0,2982.0,2.0,0.0953,0.1298,0.0326,26.79,65.0,26.79
572481984.0,576.0,1018.0,2245.0,3.0,0.1015,0.136,0.0381,26.79,65.0,26.79
1372869504.0,457.0,814.0,1818.0,2.0,0.0885,0.112,0.0354,27.51,83.0,27.51
1372869504.0,397.0,710.0,1597.0,3.0,0.0905,0.114,0.0372,27.51,83.0,27.51
32863510.0,564.0,973.0,2114.0,2.0,0.1154,0.0735,0.1032,15.77,1.0,15.77
32863510.0,866.0,1477.0,3127.0,2.0,0.1043,0.0629,0.0923,15.77,1.0,15.77
293685632.0,993.0,1301.0,2174.0,2.0,0.1365,0.1284,0.1183,21.47,26.0,21.47
293685632.0,673.0,1159.0,2499.0,2.0,0.1503,0.1333,0.1165,21.47,26.0,21.47
258056752.0,601.0,1037.0,2250.0,4.0,0.1372,0.1422,0.1156,23.64,52.0,23.64
293685632.0,362.0,634.0,1411.0,2.0,0.1625,0.1451,0.1279,21.47,26.0,21.47
196361000000.0,496.0,855.0,1867.0,3.0,0.1252,0.1323,0.0714,24.1,88.0,24.1
196361000000.0,490.0,845.0,1845.0,3.0,0.1254,0.1325,0.0715,24.1,88.0,24.1
196361000000.0,353.0,612.0,1352.0,3.0,0.1304,0.1376,0.0763,24.1,88.0,24.1
196361000000.0,259.0,450.0,1002.0,3.0,0.1339,0.141,0.0795,24.1,88.0,24.1
196361000000.0,164.0,285.0,640.0,3.0,0.1372,0.1445,0.0828,24.1,88.0,24.1
196361000000.0,148.0,258.0,579.0,3.0,0.1379,0.145,0.0833,24.1,88.0,24.1
196361000000.0,195.0,340.0,762.0,3.0,0.1361,0.1434,0.0808,24.1,88.0,24.1
125717352.0,462.0,837.0,1888.0,3.0,0.1818,0.204,0.1343,24.41,50.0,24.41
5657130496.0,298.0,518.0,1153.0,3.0,0.1686,0.1602,0.1319,21.47,59.0,21.47
800744704.0,350.0,618.0,1384.0,3.0,0.0776,0.062,0.0666,15.58,36.0,15.58
293685632.0,303.0,530.0,1184.0,3.0,0.1642,0.1469,0.13,21.47,26.0,21.47
1014247488.0,597.0,1026.0,2027.0,3.0,0.0992,0.1109,0.0804,23.45,80.0,23.45
1014247488.0,443.0,766.0,1680.0,3.0,0.1047,0.1165,0.0859,23.45,80.0,23.45
32209674240.0,106.0,185.0,418.0,4.0,0.1106,0.104,0.0942,23.45,69.0,23.45
129498000000.0,343.0,595.0,1317.0,2.0,0.1472,0.1529,0.1282,23.39,85.0,23.39
37326942208.0,113.0,197.0,443.0,5.0,0.1216,0.1199,0.1036,23.39,64.0,23.39
32130744320.0,119.0,208.0,468.0,5.0,0.1388,0.1381,0.1122,23.41,66.0,23.41
28477837312.0,122.0,213.0,480.0,5.0,0.1473,0.1461,0.1164,23.45,69.0,23.45
22250377216.0,125.0,219.0,493.0,5.0,0.15,0.1493,0.1179,23.41,66.0,23.41
19231168512.0,125.0,219.0,493.0,5.0,0.1518,0.1511,0.1188,23.36,62.0,23.36
5927616000.0,97.0,169.0,381.0,4.0,0.0938,0.0814,0.0763,23.86,90.0,23.86
11515719680.0,125.0,219.0,493.0,5.0,0.1519,0.1511,0.1188,23.35,61.0,23.35
129498000000.0,440.0,761.0,1669.0,2.0,0.1437,0.1494,0.1238,23.39,85.0,23.39
129498000000.0,437.0,755.0,1657.0,2.0,0.1437,0.1494,0.124,23.39,85.0,23.39
129498000000.0,296.0,515.0,1143.0,3.0,0.1489,0.1546,0.1289,23.39,85.0,23.39
129498000000.0,202.0,351.0,786.0,3.0,0.1523,0.1581,0.1323,23.39,85.0,23.39
129498000000.0,106.0,185.0,418.0,3.0,0.1558,0.1615,0.1357,23.39,85.0,23.39
129498000000.0,90.0,157.0,356.0,3.0,0.1564,0.1621,0.1363,23.39,85.0,23.39
129498000000.0,138.0,241.0,542.0,3.0,0.1548,0.1604,0.1337,23.39,85.0,23.39
278464000000.0,443.0,766.0,1680.0,3.0,0.1947,0.2009,0.1511,23.63,93.0,23.63
278464000000.0,303.0,525.0,1166.0,3.0,0.2001,0.2062,0.156,23.63,93.0,23.63
278464000000.0,208.0,362.0,810.0,3.0,0.2037,0.2099,0.1594,23.63,93.0,23.63
278464000000.0,113.0,197.0,443.0,3.0,0.2073,0.2135,0.1629,23.63,93.0,23.63
278464000000.0,97.0,169.0,381.0,3.0,0.2079,0.2141,0.1635,23.63,93.0,23.63
278464000000.0,141.0,246.0,555.0,3.0,0.2062,0.2123,0.1607,23.63,93.0,23.63
25316667392.0,499.0,860.0,1878.0,3.0,0.0821,0.0723,0.0615,24.13,80.0,24.13
25316667392.0,359.0,622.0,1375.0,3.0,0.0868,0.0771,0.0661,24.13,80.0,24.13
25316667392.0,265.0,460.0,1025.0,4.0,0.0902,0.0804,0.0694,24.13,80.0,24.13
25316667392.0,173.0,302.0,677.0,4.0,0.0934,0.0835,0.0724,24.13,80.0,24.13
25316667392.0,157.0,274.0,616.0,4.0,0.094,0.0841,0.073,24.13,80.0,24.13
25316667392.0,205.0,357.0,798.0,3.0,0.0923,0.0827,0.0721,24.13,80.0,24.13
25316667392.0,505.0,871.0,1900.0,3.0,0.0819,0.0723,0.0622,24.13,80.0,24.13
809006208.0,634.0,1088.0,2155.0,3.0,0.21,0.1862,0.1164,19.81,8.0,19.81
95282944.0,810.0,1439.0,3135.0,2.0,0.0561,0.0509,0.057,23.28,29.0,23.28
1345687296.0,372.0,674.0,1532.0,3.0,0.1443,0.1508,0.1028,23.07,74.0,23.07
1345687296.0,1008.0,1344.0,2290.0,3.0,0.1181,0.1334,0.0932,23.07,74.0,23.07
278464000000.0,350.0,606.0,1340.0,3.0,0.1983,0.2045,0.155,23.63,93.0,23.63
1345687296.0,689.0,1202.0,2612.0,3.0,0.1318,0.1383,0.0912,23.07,74.0,23.07
809006208.0,307.0,534.0,1188.0,4.0,0.2227,0.1988,0.129,19.81,8.0,19.81
1345687296.0,382.0,683.0,1541.0,3.0,0.143,0.1496,0.1023,23.07,74.0,23.07
42681064.0,567.0,989.0,2165.0,3.0,0.1262,0.1527,0.1159,24.75,64.0,24.75
95282944.0,496.0,923.0,2114.0,2.0,0.0676,0.0624,0.069,23.28,29.0,23.28
270688736.0,705.0,1272.0,2816.0,5.0,0.1602,0.1546,0.1129,23.44,80.0,23.44
25316667392.0,412.0,713.0,1568.0,3.0,0.0852,0.0755,0.0658,24.13,80.0,24.13
1617911168.0,221.0,384.0,859.0,4.0,0.2394,0.2248,0.1434,23.2,76.0,23.2
270688736.0,532.0,975.0,2208.0,5.0,0.166,0.209,0.1409,23.44,80.0,23.44
270688736.0,314.0,590.0,1378.0,5.0,0.1722,0.1666,0.1247,23.44,80.0,23.44
270688736.0,306.0,569.0,1318.0,5.0,0.1719,0.1664,0.1246,23.44,80.0,23.44
95282944.0,1124.0,1576.0,2823.0,2.0,0.0433,0.0464,0.0586,23.28,29.0,23.28
16735055872.0,381.0,660.0,1455.0,3.0,0.0974,0.1043,0.0572,23.11,75.0,23.11
95282944.0,506.0,933.0,2122.0,2.0,0.0667,0.0614,0.0676,23.28,29.0,23.28
95282944.0,446.0,830.0,1908.0,3.0,0.068,0.0629,0.0693,23.28,29.0,23.28
8143750144.0,551.0,965.0,2119.0,3.0,0.1416,0.1416,0.0979,21.75,40.0,21.75
8143750144.0,508.0,882.0,1935.0,3.0,0.1412,0.1424,0.0997,21.75,40.0,21.75
8143750144.0,374.0,655.0,1457.0,3.0,0.1436,0.145,0.1023,21.75,40.0,21.75
8143750144.0,305.0,541.0,1221.0,4.0,0.1466,0.148,0.1051,21.75,40.0,21.75
8143750144.0,198.0,357.0,819.0,4.0,0.1487,0.1504,0.1076,21.75,40.0,21.75
8143750144.0,179.0,319.0,728.0,4.0,0.1488,0.1504,0.1077,21.75,40.0,21.75
8143750144.0,446.0,782.0,1733.0,4.0,0.1445,0.1451,0.1018,21.75,40.0,21.75
8143750144.0,248.0,446.0,1019.0,4.0,0.1486,0.1503,0.1076,21.75,40.0,21.75
312505792.0,925.0,1642.0,3543.0,1.0,-0.0512,-0.0173,-0.0578,41.21,99.0,41.21
525469952.0,496.0,855.0,1867.0,2.0,0.0448,0.0401,0.0518,16.09,56.0,16.09
329270304.0,299.0,532.0,1198.0,3.0,0.1935,0.2016,0.1587,21.05,45.0,21.05
98644664.0,1038.0,1395.0,2396.0,3.0,0.1054,0.1289,0.0994,26.62,85.0,26.62
98644664.0,743.0,1273.0,2722.0,3.0,0.118,0.1332,0.0974,26.62,85.0,26.62
329270304.0,710.0,1250.0,2728.0,2.0,0.1803,0.1885,0.1454,21.05,45.0,21.05
5927616000.0,144.0,252.0,567.0,3.0,0.0921,0.0798,0.0752,23.86,90.0,23.86
19010281472.0,144.0,252.0,567.0,3.0,0.0964,0.0876,0.0818,23.8,88.0,23.8
32209674240.0,154.0,269.0,604.0,3.0,0.1092,0.1024,0.0932,23.45,69.0,23.45
37326942208.0,160.0,280.0,628.0,4.0,0.1199,0.1183,0.1024,23.55,80.0,23.55
32130744320.0,167.0,291.0,653.0,5.0,0.1372,0.1365,0.1112,23.56,81.0,23.56
28477837312.0,170.0,296.0,665.0,5.0,0.1455,0.1445,0.1152,23.59,83.0,23.59
22250377216.0,173.0,302.0,677.0,5.0,0.1482,0.1475,0.1167,23.56,81.0,23.56
19231168512.0,173.0,302.0,677.0,5.0,0.1501,0.1494,0.1178,23.51,78.0,23.51
20680812.0,498.0,918.0,2091.0,1.0,0.0862,0.1097,0.0883,27.63,42.0,27.63
55341776.0,484.0,865.0,1932.0,2.0,0.1408,0.1789,0.1325,29.21,85.0,29.21
11515719680.0,173.0,302.0,677.0,5.0,0.1501,0.1495,0.1179,23.5,77.0,23.5
117127000000.0,340.0,590.0,1306.0,2.0,0.1367,0.1369,0.1232,23.49,86.0,23.49
117127000000.0,434.0,750.0,1646.0,2.0,0.1335,0.1336,0.1191,23.49,86.0,23.49
117127000000.0,431.0,745.0,1635.0,2.0,0.1332,0.1335,0.1192,23.49,86.0,23.49
117127000000.0,293.0,509.0,1131.0,2.0,0.1384,0.1386,0.124,23.49,86.0,23.49
117127000000.0,199.0,346.0,774.0,2.0,0.1418,0.142,0.1275,23.49,86.0,23.49
117127000000.0,103.0,180.0,406.0,3.0,0.1453,0.1454,0.1309,23.49,86.0,23.49
117127000000.0,87.0,152.0,343.0,3.0,0.1459,0.146,0.1315,23.49,86.0,23.49
117127000000.0,132.0,230.0,518.0,2.0,0.1442,0.1444,0.129,23.49,86.0,23.49
126267000000.0,431.0,745.0,1635.0,2.0,0.0921,0.0822,0.0789,24.39,71.0,24.39
126267000000.0,434.0,750.0,1646.0,2.0,0.092,0.0822,0.079,24.39,71.0,24.39
126267000000.0,293.0,509.0,1131.0,2.0,0.097,0.0871,0.0837,24.39,71.0,24.39
126267000000.0,195.0,340.0,762.0,3.0,0.1003,0.0904,0.087,24.39,71.0,24.39
126267000000.0,100.0,174.0,393.0,3.0,0.1037,0.0937,0.0903,24.39,71.0,24.39
126267000000.0,84.0,146.0,331.0,3.0,0.1041,0.0942,0.0908,24.39,71.0,24.39
126267000000.0,132.0,230.0,518.0,2.0,0.1025,0.0925,0.0885,24.39,71.0,24.39
126267000000.0,340.0,590.0,1306.0,1.0,0.0952,0.0855,0.0831,24.39,71.0,24.39
442688576.0,967.0,1758.0,3828.0,3.0,0.2548,0.314,0.1844,26.36,94.0,26.36
442688576.0,398.0,690.0,1521.0,3.0,0.2634,0.3228,0.193,26.36,94.0,26.36
16735055872.0,533.0,918.0,1998.0,3.0,0.0928,0.0996,0.0542,23.11,75.0,23.11
16735055872.0,523.0,902.0,1965.0,3.0,0.0925,0.0994,0.0523,23.11,75.0,23.11
416764480.0,836.0,1507.0,3300.0,3.0,0.0822,0.1014,0.0487,23.05,73.0,23.05
16735055872.0,287.0,498.0,1108.0,3.0,0.1008,0.1077,0.0606,23.11,75.0,23.11
16735055872.0,189.0,329.0,738.0,4.0,0.1042,0.1111,0.0637,23.11,75.0,23.11
16735055872.0,173.0,302.0,677.0,4.0,0.1047,0.1116,0.0642,23.11,75.0,23.11
16735055872.0,221.0,384.0,859.0,4.0,0.103,0.1099,0.0628,23.11,75.0,23.11
416764480.0,618.0,1121.0,2508.0,3.0,0.0873,0.1066,0.0535,23.05,73.0,23.05
16735055872.0,418.0,723.0,1590.0,3.0,0.0957,0.1026,0.0566,23.11,75.0,23.11
244845536.0,375.0,649.0,1432.0,1.0,0.0694,0.0452,0.0788,23.68,54.0,23.68
442688576.0,721.0,1237.0,2653.0,3.0,0.2503,0.3093,0.1805,26.36,94.0,26.36
1281162624.0,731.0,1266.0,2730.0,3.0,0.1332,0.1377,0.0871,22.9,22.0,22.9
2024832640.0,314.0,550.0,1229.0,3.0,0.0761,0.0984,0.0555,22.76,66.0,22.76
2024832640.0,255.0,446.0,998.0,3.0,0.0778,0.1002,0.0572,22.76,66.0,22.76
1281162624.0,365.0,644.0,1440.0,3.0,0.1459,0.1489,0.0965,22.9,22.0,22.9
1281162624.0,393.0,685.0,1516.0,3.0,0.1446,0.1491,0.0973,22.9,22.0,22.9
26877144.0,686.0,1219.0,2679.0,1.0,0.0415,0.0215,0.0255,24.33,45.0,24.33
26877144.0,526.0,945.0,2114.0,2.0,0.0463,0.0265,0.03,24.33,45.0,24.33
108600000000.0,437.0,755.0,1657.0,3.0,0.076,0.0627,0.061,23.74,56.0,23.74
108600000000.0,437.0,755.0,1657.0,3.0,0.076,0.0628,0.0611,23.74,56.0,23.74
108600000000.0,296.0,515.0,1143.0,3.0,0.0809,0.0675,0.0657,23.74,56.0,23.74
108600000000.0,199.0,346.0,774.0,3.0,0.0842,0.0707,0.069,23.74,56.0,23.74
108600000000.0,103.0,180.0,406.0,4.0,0.0874,0.0739,0.0722,23.74,56.0,23.74
108600000000.0,87.0,152.0,343.0,4.0,0.0879,0.0745,0.0727,23.74,56.0,23.74
108600000000.0,135.0,235.0,530.0,3.0,0.0863,0.0729,0.0704,23.74,56.0,23.74
1306840064.0,605.0,1052.0,2293.0,2.0,0.1241,0.1187,0.0672,21.21,28.0,21.21
31290612.0,789.0,1394.0,3031.0,2.0,0.0921,0.101,0.0982,25.98,79.0,25.98
1306840064.0,567.0,977.0,2124.0,2.0,0.124,0.1197,0.069,21.21,28.0,21.21
1306840064.0,219.0,385.0,866.0,3.0,0.131,0.1272,0.0766,21.21,28.0,21.21
1306840064.0,480.0,831.0,1821.0,2.0,0.125,0.1209,0.0704,21.21,28.0,21.21
1306840064.0,441.0,770.0,1703.0,2.0,0.1264,0.1222,0.0715,21.21,28.0,21.21
1306840064.0,287.0,510.0,1152.0,3.0,0.1307,0.1271,0.0765,21.21,28.0,21.21
1306840064.0,339.0,593.0,1322.0,3.0,0.128,0.1243,0.0739,21.21,28.0,21.21
1306840064.0,275.0,494.0,1124.0,3.0,0.1308,0.1271,0.0766,21.21,28.0,21.21
22032704.0,439.0,773.0,1718.0,4.0,0.1611,0.1619,0.108,24.49,4.0,24.49
1033814080.0,268.0,466.0,1037.0,5.0,0.1079,0.1412,0.1108,25.28,62.0,25.28
27413612.0,895.0,1148.0,1869.0,1.0,0.0574,0.0841,0.0621,22.25,53.0,22.25
1534942208.0,998.0,1307.0,2179.0,3.0,0.1002,0.136,0.1079,28.71,70.0,28.71
